9.847999811172485352e-01
9.847000241279602051e-01
9.819999933242797852e-01
9.825000166893005371e-01
9.836999773979187012e-01
9.843000173568725586e-01
9.840000271797180176e-01
9.839000105857849121e-01
9.843000173568725586e-01
9.850000143051147461e-01
9.837999939918518066e-01
9.857000112533569336e-01
9.822000265121459961e-01
9.822000265121459961e-01
9.842000007629394531e-01
9.851999878883361816e-01
9.842000007629394531e-01
9.850999712944030762e-01
9.832000136375427246e-01
9.840999841690063477e-01
9.840999841690063477e-01
9.825999736785888672e-01
9.844999909400939941e-01
9.842000007629394531e-01
9.842000007629394531e-01
9.842000007629394531e-01
9.835000038146972656e-01
9.836000204086303711e-01
9.840999841690063477e-01
9.839000105857849121e-01
9.837999939918518066e-01
9.850999712944030762e-01
9.837999939918518066e-01
9.832000136375427246e-01
9.821000099182128906e-01
9.839000105857849121e-01
9.853000044822692871e-01
9.815000295639038086e-01
9.850999712944030762e-01
9.832999706268310547e-01
9.847000241279602051e-01
9.817000031471252441e-01
9.847000241279602051e-01
9.843999743461608887e-01
9.822999835014343262e-01
9.829000234603881836e-01
9.833999872207641602e-01
9.840000271797180176e-01
9.842000007629394531e-01
9.842000007629394531e-01
9.836999773979187012e-01
9.842000007629394531e-01
9.843000173568725586e-01
9.855999946594238281e-01
9.833999872207641602e-01
9.833999872207641602e-01
9.846000075340270996e-01
9.833999872207641602e-01
9.836999773979187012e-01
9.854000210762023926e-01
9.840000271797180176e-01
9.833999872207641602e-01
9.830999970436096191e-01
9.836000204086303711e-01
9.824000000953674316e-01
9.832000136375427246e-01
9.839000105857849121e-01
9.836999773979187012e-01
9.848999977111816406e-01
9.840000271797180176e-01
9.829999804496765137e-01
9.830999970436096191e-01
9.829000234603881836e-01
9.837999939918518066e-01
9.843999743461608887e-01
9.815999865531921387e-01
9.830999970436096191e-01
9.840000271797180176e-01
9.811999797821044922e-01
9.826999902725219727e-01
9.836999773979187012e-01
9.847000241279602051e-01
9.840000271797180176e-01
9.829999804496765137e-01
9.825999736785888672e-01
9.860000014305114746e-01
9.848999977111816406e-01
9.847000241279602051e-01
9.826999902725219727e-01
9.836999773979187012e-01
9.830999970436096191e-01
9.842000007629394531e-01
9.850999712944030762e-01
9.850999712944030762e-01
9.846000075340270996e-01
9.835000038146972656e-01
9.842000007629394531e-01
9.842000007629394531e-01
9.840000271797180176e-01
9.844999909400939941e-01
9.853000044822692871e-01
9.840000271797180176e-01
